product_id	product_shopify_id	product_type_id	size_and_fit_id	product_catagory	product_vendor_id	product_availability	published_at	product_thumbnail	product_title	product_handle	product_description	product_notes	status	status_for_sale	status_for_sale_nonsubscriber	tagging_status	style_image	created_by	updated_by	created_at	updated_at	added_by	hide_product	has_cleaning_category	gtin	mpn	discount_automation	product_image_id	product_shopify_id	product_id	product_image_title	product_image_url	imageposition	isprimary	height	width	created_at	updated_at	created_by	updated_by
5903	0	1	0	1	34	1	2022-08-16 09:17:12	sicily-dress-4-amanda-uprichard-powder-blue-dbb-1.jpeg	SICILY DRESS	sicily-dress-4		el material es un poco chinito es pasable 	1	1	1	1		182	623	2022-07-06 14:08:31	2024-03-22 14:26:06		0	0	0	\N	0	91416	\N	5903	\N	sicily-dress-4-amanda-uprichard-powder-blue-dbb-2.jpeg	2	0	0	0	2024-03-15 18:01:40	2024-03-15 18:01:40	1	0
5903	0	1	0	1	34	1	2022-08-16 09:17:12	sicily-dress-4-amanda-uprichard-powder-blue-dbb-1.jpeg	SICILY DRESS	sicily-dress-4		el material es un poco chinito es pasable 	1	1	1	1		182	623	2022-07-06 14:08:31	2024-03-22 14:26:06		0	0	0	\N	0	91417	\N	5903	\N	sicily-dress-4-amanda-uprichard-powder-blue-dbb-3.jpeg	3	0	0	0	2024-03-15 18:01:40	2024-03-15 18:01:40	1	0
5353	0	2	0	1	34	1	2022-04-13 14:36:55	estrada-dress-amanda-uprichard-azalea-d48-1.jpeg	ESTRADA DRESS	estrada-dress		Please check boning at waistband- it can pop out.	1	1	1	1		182	1	2022-02-11 16:28:51	2024-03-15 18:01:18		0	0	0	\N	0	91412	\N	5353	\N	estrada-dress-amanda-uprichard-azalea-d48-3.jpeg	3	0	0	0	2024-03-15 18:01:18	2024-03-15 18:01:18	1	0
5353	0	2	0	1	34	1	2022-04-13 14:36:55	estrada-dress-amanda-uprichard-azalea-d48-1.jpeg	ESTRADA DRESS	estrada-dress		Please check boning at waistband- it can pop out.	1	1	1	1		182	1	2022-02-11 16:28:51	2024-03-15 18:01:18		0	0	0	\N	0	91413	\N	5353	\N	estrada-dress-amanda-uprichard-azalea-d48-1.jpeg	1	1	0	0	2024-03-15 18:01:18	2024-03-15 18:01:18	1	0
5353	0	2	0	1	34	1	2022-04-13 14:36:55	estrada-dress-amanda-uprichard-azalea-d48-1.jpeg	ESTRADA DRESS	estrada-dress		Please check boning at waistband- it can pop out.	1	1	1	1		182	1	2022-02-11 16:28:51	2024-03-15 18:01:18		0	0	0	\N	0	91414	\N	5353	\N	estrada-dress-amanda-uprichard-azalea-d48-2.jpeg	2	0	0	0	2024-03-15 18:01:18	2024-03-15 18:01:18	1	0
4632	0	2	0	1	173	1	2021-08-10 08:30:09	leas-cutout-dress--rococo-sand-whiteblue-bf2-1.jpg	LEAS CUTOUT DRESS	leas-cutout-dress-			1	1	1	1		-1	556	2021-08-09 14:19:01	2024-03-20 12:55:41		0	0	0	\N	1	91409	\N	4632	\N	leas-cutout-dress--rococo-sand-whiteblue-bf2-3.jpg	3	0	0	0	2024-03-15 17:59:51	2024-03-15 17:59:51	1	0
4632	0	2	0	1	173	1	2021-08-10 08:30:09	leas-cutout-dress--rococo-sand-whiteblue-bf2-1.jpg	LEAS CUTOUT DRESS	leas-cutout-dress-			1	1	1	1		-1	556	2021-08-09 14:19:01	2024-03-20 12:55:41		0	0	0	\N	1	91410	\N	4632	\N	leas-cutout-dress--rococo-sand-whiteblue-bf2-2.jpg	2	0	0	0	2024-03-15 17:59:51	2024-03-15 17:59:51	1	0
4632	0	2	0	1	173	1	2021-08-10 08:30:09	leas-cutout-dress--rococo-sand-whiteblue-bf2-1.jpg	LEAS CUTOUT DRESS	leas-cutout-dress-			1	1	1	1		-1	556	2021-08-09 14:19:01	2024-03-20 12:55:41		0	0	0	\N	1	91411	\N	4632	\N	leas-cutout-dress--rococo-sand-whiteblue-bf2-1.jpg	1	1	0	0	2024-03-15 17:59:51	2024-03-15 17:59:51	1	0
4503	0	2	0	1	145	1	2021-07-02 17:18:59	angelina-dress-significant-other-pineapple-palm-05a-1.jpg	ANGELINA DRESS	angelina-dress			1	1	1	1		-1	1	2021-07-02 14:24:20	2024-03-15 17:59:03		0	0	0	\N	0	91400	\N	4503	\N	angelina-dress-significant-other-pineapple-palm-05a-2.jpg	2	0	0	0	2024-03-15 17:59:03	2024-03-15 17:59:03	1	0
4503	0	2	0	1	145	1	2021-07-02 17:18:59	angelina-dress-significant-other-pineapple-palm-05a-1.jpg	ANGELINA DRESS	angelina-dress			1	1	1	1		-1	1	2021-07-02 14:24:20	2024-03-15 17:59:03		0	0	0	\N	0	91401	\N	4503	\N	angelina-dress-significant-other-pineapple-palm-05a-1.jpg	1	1	0	0	2024-03-15 17:59:03	2024-03-15 17:59:03	1	0
4503	0	2	0	1	145	1	2021-07-02 17:18:59	angelina-dress-significant-other-pineapple-palm-05a-1.jpg	ANGELINA DRESS	angelina-dress			1	1	1	1		-1	1	2021-07-02 14:24:20	2024-03-15 17:59:03		0	0	0	\N	0	91402	\N	4503	\N	angelina-dress-significant-other-pineapple-palm-05a-3.jpg	3	0	0	0	2024-03-15 17:59:03	2024-03-15 17:59:03	1	0
4042	6285944488088	2	0	1	6	1	2021-04-13 00:00:00	claire-mini-dress-for-love-and-lemons-pink-d5f-1.jpg	CLAIRE MINI DRESS	claire-mini-dress	IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+UGVyZmVjdGx5IHBhdHRlcm5lZCBhbmQgcmVhZHkgZm9yIGEgc3VtbWVyIG5pZ2h0LiBQYWlyIHRoaXMgd2l0aCB5b3VyIGZhdm9yaXRlIHBhaXIgb2Ygc2FuZGFscyBhbmQgc3VubmllcyBhbmQgeW91J2xsIGJlIGJlc3QgZHJlc3NlZCBmb3Igc3VyZSE8L3A+Cjx1bD4KPGxpPjEwMCUgUmF5b248L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+NTI8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==		1	1	1	1		\N	1	2021-02-19 04:52:45	2024-03-15 17:55:42		0	1	0	\N	0	91397	\N	4042	\N	claire-mini-dress-for-love-and-lemons-pink-d5f-1.jpg	1	1	0	0	2024-03-15 17:55:42	2024-03-15 17:55:42	1	0
4042	6285944488088	2	0	1	6	1	2021-04-13 00:00:00	claire-mini-dress-for-love-and-lemons-pink-d5f-1.jpg	CLAIRE MINI DRESS	claire-mini-dress	IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+UGVyZmVjdGx5IHBhdHRlcm5lZCBhbmQgcmVhZHkgZm9yIGEgc3VtbWVyIG5pZ2h0LiBQYWlyIHRoaXMgd2l0aCB5b3VyIGZhdm9yaXRlIHBhaXIgb2Ygc2FuZGFscyBhbmQgc3VubmllcyBhbmQgeW91J2xsIGJlIGJlc3QgZHJlc3NlZCBmb3Igc3VyZSE8L3A+Cjx1bD4KPGxpPjEwMCUgUmF5b248L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+NTI8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==		1	1	1	1		\N	1	2021-02-19 04:52:45	2024-03-15 17:55:42		0	1	0	\N	0	91398	\N	4042	\N	claire-mini-dress-for-love-and-lemons-pink-d5f-3.jpg	3	0	0	0	2024-03-15 17:55:42	2024-03-15 17:55:42	1	0
4042	6285944488088	2	0	1	6	1	2021-04-13 00:00:00	claire-mini-dress-for-love-and-lemons-pink-d5f-1.jpg	CLAIRE MINI DRESS	claire-mini-dress	IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+UGVyZmVjdGx5IHBhdHRlcm5lZCBhbmQgcmVhZHkgZm9yIGEgc3VtbWVyIG5pZ2h0LiBQYWlyIHRoaXMgd2l0aCB5b3VyIGZhdm9yaXRlIHBhaXIgb2Ygc2FuZGFscyBhbmQgc3VubmllcyBhbmQgeW91J2xsIGJlIGJlc3QgZHJlc3NlZCBmb3Igc3VyZSE8L3A+Cjx1bD4KPGxpPjEwMCUgUmF5b248L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+NTI8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==		1	1	1	1		\N	1	2021-02-19 04:52:45	2024-03-15 17:55:42		0	1	0	\N	0	91399	\N	4042	\N	claire-mini-dress-for-love-and-lemons-pink-d5f-2.jpg	2	0	0	0	2024-03-15 17:55:42	2024-03-15 17:55:42	1	0
6863	0	2	0	1	10	1	2023-02-17 11:58:48	claire-mini-dress-1-show-me-your-mumu-flower-market-6c7-1.jpg	CLAIRE MINI DRESS	claire-mini-dress-1		unos cintos estan mas delgados y disparejos son passable. 	1	1	1	1		567	13	2023-02-07 10:49:55	2024-03-20 01:28:23		0	0	0	\N	0	91394	\N	6863	\N	claire-mini-dress-1-show-me-your-mumu-flower-market-6c7-3.jpg	3	0	0	0	2024-03-15 17:55:31	2024-03-15 17:55:31	1	0
6863	0	2	0	1	10	1	2023-02-17 11:58:48	claire-mini-dress-1-show-me-your-mumu-flower-market-6c7-1.jpg	CLAIRE MINI DRESS	claire-mini-dress-1		unos cintos estan mas delgados y disparejos son passable. 	1	1	1	1		567	13	2023-02-07 10:49:55	2024-03-20 01:28:23		0	0	0	\N	0	91395	\N	6863	\N	claire-mini-dress-1-show-me-your-mumu-flower-market-6c7-1.jpg	1	1	0	0	2024-03-15 17:55:31	2024-03-15 17:55:31	1	0
6863	0	2	0	1	10	1	2023-02-17 11:58:48	claire-mini-dress-1-show-me-your-mumu-flower-market-6c7-1.jpg	CLAIRE MINI DRESS	claire-mini-dress-1		unos cintos estan mas delgados y disparejos son passable. 	1	1	1	1		567	13	2023-02-07 10:49:55	2024-03-20 01:28:23		0	0	0	\N	0	91396	\N	6863	\N	claire-mini-dress-1-show-me-your-mumu-flower-market-6c7-2.jpg	2	0	0	0	2024-03-15 17:55:31	2024-03-15 17:55:31	1	0
8116	0	2	0	1	6	0	2023-09-12 15:51:42	estelle-maxi-dress-for-love-and-lemons-pink-abb-1.jpg	ESTELLE MAXI DRESS	estelle-maxi-dress			1	1	1	1		623	13	2023-08-21 09:49:18	2024-03-22 20:04:58		0	0	0	\N	0	91390	\N	8116	\N	estelle-maxi-dress-for-love-and-lemons-pink-abb-4.jpg	4	0	0	0	2024-03-15 17:54:45	2024-03-15 17:54:45	1	0
8116	0	2	0	1	6	0	2023-09-12 15:51:42	estelle-maxi-dress-for-love-and-lemons-pink-abb-1.jpg	ESTELLE MAXI DRESS	estelle-maxi-dress			1	1	1	1		623	13	2023-08-21 09:49:18	2024-03-22 20:04:58		0	0	0	\N	0	91391	\N	8116	\N	estelle-maxi-dress-for-love-and-lemons-pink-abb-1.jpg	1	1	0	0	2024-03-15 17:54:45	2024-03-15 17:54:45	1	0
8116	0	2	0	1	6	0	2023-09-12 15:51:42	estelle-maxi-dress-for-love-and-lemons-pink-abb-1.jpg	ESTELLE MAXI DRESS	estelle-maxi-dress			1	1	1	1		623	13	2023-08-21 09:49:18	2024-03-22 20:04:58		0	0	0	\N	0	91392	\N	8116	\N	estelle-maxi-dress-for-love-and-lemons-pink-abb-2.jpg	2	0	0	0	2024-03-15 17:54:45	2024-03-15 17:54:45	1	0
8116	0	2	0	1	6	0	2023-09-12 15:51:42	estelle-maxi-dress-for-love-and-lemons-pink-abb-1.jpg	ESTELLE MAXI DRESS	estelle-maxi-dress			1	1	1	1		623	13	2023-08-21 09:49:18	2024-03-22 20:04:58		0	0	0	\N	0	91393	\N	8116	\N	estelle-maxi-dress-for-love-and-lemons-pink-abb-3.jpg	3	0	0	0	2024-03-15 17:54:45	2024-03-15 17:54:45	1	0
7701	0	2	0	1	26	1	2023-07-17 08:05:09	amalea-dress-astr-green-floral-f32-1.jpg	AMALEA DRESS	amalea-dress			1	1	1	1		623	1	2023-06-23 16:24:51	2024-03-15 17:54:28		0	0	0	\N	0	91387	\N	7701	\N	amalea-dress-astr-green-floral-f32-2.jpg	2	0	0	0	2024-03-15 17:54:28	2024-03-15 17:54:28	1	0
7701	0	2	0	1	26	1	2023-07-17 08:05:09	amalea-dress-astr-green-floral-f32-1.jpg	AMALEA DRESS	amalea-dress			1	1	1	1		623	1	2023-06-23 16:24:51	2024-03-15 17:54:28		0	0	0	\N	0	91388	\N	7701	\N	amalea-dress-astr-green-floral-f32-1.jpg	1	1	0	0	2024-03-15 17:54:28	2024-03-15 17:54:28	1	0
7701	0	2	0	1	26	1	2023-07-17 08:05:09	amalea-dress-astr-green-floral-f32-1.jpg	AMALEA DRESS	amalea-dress			1	1	1	1		623	1	2023-06-23 16:24:51	2024-03-15 17:54:28		0	0	0	\N	0	91389	\N	7701	\N	amalea-dress-astr-green-floral-f32-3.jpg	3	0	0	0	2024-03-15 17:54:28	2024-03-15 17:54:28	1	0
7634	0	1	0	1	31	1	2023-07-03 10:46:29	zinnia-midi-sundress-minkpink-blue-multi-762-1.png	ZINNIA MIDI SUNDRESS	zinnia-midi-sundress			1	1	1	1		623	1	2023-06-14 09:46:49	2024-03-15 17:54:07		0	0	0	\N	0	91384	\N	7634	\N	zinnia-midi-sundress-minkpink-blue-multi-762-2.jpg	2	0	0	0	2024-03-15 17:54:07	2024-03-15 17:54:07	1	0
7634	0	1	0	1	31	1	2023-07-03 10:46:29	zinnia-midi-sundress-minkpink-blue-multi-762-1.png	ZINNIA MIDI SUNDRESS	zinnia-midi-sundress			1	1	1	1		623	1	2023-06-14 09:46:49	2024-03-15 17:54:07		0	0	0	\N	0	91385	\N	7634	\N	zinnia-midi-sundress-minkpink-blue-multi-762-1.png	1	1	0	0	2024-03-15 17:54:07	2024-03-15 17:54:07	1	0
7634	0	1	0	1	31	1	2023-07-03 10:46:29	zinnia-midi-sundress-minkpink-blue-multi-762-1.png	ZINNIA MIDI SUNDRESS	zinnia-midi-sundress			1	1	1	1		623	1	2023-06-14 09:46:49	2024-03-15 17:54:07		0	0	0	\N	0	91386	\N	7634	\N	zinnia-midi-sundress-minkpink-blue-multi-762-3.jpg	3	0	0	0	2024-03-15 17:54:07	2024-03-15 17:54:07	1	0
7356	0	1	0	1	226	1	2023-05-09 15:24:30	the-rib-unitard-bumpsuit-black-f0a-1.jpg	THE RIB UNITARD	the-rib-unitard			1	1	1	1		591	623	2023-05-02 14:28:57	2024-03-22 13:44:31		0	0	0	\N	0	91381	\N	7356	\N	the-rib-unitard-bumpsuit-black-f0a-3.jpg	3	0	0	0	2024-03-15 17:53:06	2024-03-15 17:53:06	1	0
7356	0	1	0	1	226	1	2023-05-09 15:24:30	the-rib-unitard-bumpsuit-black-f0a-1.jpg	THE RIB UNITARD	the-rib-unitard			1	1	1	1		591	623	2023-05-02 14:28:57	2024-03-22 13:44:31		0	0	0	\N	0	91382	\N	7356	\N	the-rib-unitard-bumpsuit-black-f0a-2.jpg	2	0	0	0	2024-03-15 17:53:06	2024-03-15 17:53:06	1	0
7356	0	1	0	1	226	1	2023-05-09 15:24:30	the-rib-unitard-bumpsuit-black-f0a-1.jpg	THE RIB UNITARD	the-rib-unitard			1	1	1	1		591	623	2023-05-02 14:28:57	2024-03-22 13:44:31		0	0	0	\N	0	91383	\N	7356	\N	the-rib-unitard-bumpsuit-black-f0a-1.jpg	1	1	0	0	2024-03-15 17:53:06	2024-03-15 17:53:06	1	0
7357	0	2	0	1	226	1	2023-05-09 08:28:08	the-rib-unitard-1-bumpsuit-brown-13f-1.jpg	THE RIB UNITARD	the-rib-unitard-1			1	1	1	1		591	623	2023-05-02 14:30:58	2024-03-22 13:44:31		0	0	0	\N	0	91378	\N	7357	\N	the-rib-unitard-1-bumpsuit-brown-13f-1.jpg	1	1	0	0	2024-03-15 17:52:51	2024-03-15 17:52:51	1	0
7357	0	2	0	1	226	1	2023-05-09 08:28:08	the-rib-unitard-1-bumpsuit-brown-13f-1.jpg	THE RIB UNITARD	the-rib-unitard-1			1	1	1	1		591	623	2023-05-02 14:30:58	2024-03-22 13:44:31		0	0	0	\N	0	91379	\N	7357	\N	the-rib-unitard-1-bumpsuit-brown-13f-2.jpg	2	0	0	0	2024-03-15 17:52:51	2024-03-15 17:52:51	1	0
7357	0	2	0	1	226	1	2023-05-09 08:28:08	the-rib-unitard-1-bumpsuit-brown-13f-1.jpg	THE RIB UNITARD	the-rib-unitard-1			1	1	1	1		591	623	2023-05-02 14:30:58	2024-03-22 13:44:31		0	0	0	\N	0	91380	\N	7357	\N	the-rib-unitard-1-bumpsuit-brown-13f-3.jpg	3	0	0	0	2024-03-15 17:52:51	2024-03-15 17:52:51	1	0
6852	0	2	0	1	31	1	2023-03-01 10:15:03	paige-stripe-knit-dress-minkpink-sunset-7f2-1.jpg	PAIGE STRIPE KNIT DRESS	paige-stripe-knit-dress		Tirantes no deven de ir cruzados. 	1	1	1	1		567	623	2023-02-06 14:19:53	2024-03-22 14:26:06		0	0	0	\N	0	91375	\N	6852	\N	paige-stripe-knit-dress-minkpink-sunset-7f2-1.jpg	1	1	0	0	2024-03-15 17:52:00	2024-03-15 17:52:00	1	0
6852	0	2	0	1	31	1	2023-03-01 10:15:03	paige-stripe-knit-dress-minkpink-sunset-7f2-1.jpg	PAIGE STRIPE KNIT DRESS	paige-stripe-knit-dress		Tirantes no deven de ir cruzados. 	1	1	1	1		567	623	2023-02-06 14:19:53	2024-03-22 14:26:06		0	0	0	\N	0	91376	\N	6852	\N	paige-stripe-knit-dress-minkpink-sunset-7f2-2.jpg	2	0	0	0	2024-03-15 17:52:00	2024-03-15 17:52:00	1	0
6852	0	2	0	1	31	1	2023-03-01 10:15:03	paige-stripe-knit-dress-minkpink-sunset-7f2-1.jpg	PAIGE STRIPE KNIT DRESS	paige-stripe-knit-dress		Tirantes no deven de ir cruzados. 	1	1	1	1		567	623	2023-02-06 14:19:53	2024-03-22 14:26:06		0	0	0	\N	0	91377	\N	6852	\N	paige-stripe-knit-dress-minkpink-sunset-7f2-3.jpg	3	0	0	0	2024-03-15 17:52:00	2024-03-15 17:52:00	1	0
7065	0	2	0	1	31	1	2023-04-11 10:22:55	paige-stripe-knit-dress-1-minkpink-blue-20a-1.png	PAIGE STRIPE KNIT DRESS	paige-stripe-knit-dress-1			1	1	1	1		623	623	2023-03-24 10:36:13	2024-03-22 14:26:06		0	0	0	\N	0	91372	\N	7065	\N	paige-stripe-knit-dress-1-minkpink-blue-20a-3.jpg	3	0	0	0	2024-03-15 17:51:47	2024-03-15 17:51:47	1	0
7065	0	2	0	1	31	1	2023-04-11 10:22:55	paige-stripe-knit-dress-1-minkpink-blue-20a-1.png	PAIGE STRIPE KNIT DRESS	paige-stripe-knit-dress-1			1	1	1	1		623	623	2023-03-24 10:36:13	2024-03-22 14:26:06		0	0	0	\N	0	91373	\N	7065	\N	paige-stripe-knit-dress-1-minkpink-blue-20a-2.jpg	2	0	0	0	2024-03-15 17:51:47	2024-03-15 17:51:47	1	0
7065	0	2	0	1	31	1	2023-04-11 10:22:55	paige-stripe-knit-dress-1-minkpink-blue-20a-1.png	PAIGE STRIPE KNIT DRESS	paige-stripe-knit-dress-1			1	1	1	1		623	623	2023-03-24 10:36:13	2024-03-22 14:26:06		0	0	0	\N	0	91374	\N	7065	\N	paige-stripe-knit-dress-1-minkpink-blue-20a-1.png	1	1	0	0	2024-03-15 17:51:47	2024-03-15 17:51:47	1	0
5585	0	2	0	1	10	1	2022-06-15 08:37:40	go-out-cut-out-maxi-dress-show-me-your-mumu-mumaid-waves-2ec-1.jpeg	GO OUT CUT OUT MAXI DRESS	go-out-cut-out-maxi-dress			1	1	1	1		182	623	2022-04-25 17:23:04	2024-03-22 14:26:06		0	0	0	\N	0	91369	\N	5585	\N	go-out-cut-out-maxi-dress-show-me-your-mumu-mumaid-waves-2ec-3.jpg	3	0	0	0	2024-03-15 17:50:30	2024-03-15 17:50:30	1	0
5585	0	2	0	1	10	1	2022-06-15 08:37:40	go-out-cut-out-maxi-dress-show-me-your-mumu-mumaid-waves-2ec-1.jpeg	GO OUT CUT OUT MAXI DRESS	go-out-cut-out-maxi-dress			1	1	1	1		182	623	2022-04-25 17:23:04	2024-03-22 14:26:06		0	0	0	\N	0	91370	\N	5585	\N	go-out-cut-out-maxi-dress-show-me-your-mumu-mumaid-waves-2ec-1.jpeg	1	1	0	0	2024-03-15 17:50:30	2024-03-15 17:50:30	1	0
5585	0	2	0	1	10	1	2022-06-15 08:37:40	go-out-cut-out-maxi-dress-show-me-your-mumu-mumaid-waves-2ec-1.jpeg	GO OUT CUT OUT MAXI DRESS	go-out-cut-out-maxi-dress			1	1	1	1		182	623	2022-04-25 17:23:04	2024-03-22 14:26:06		0	0	0	\N	0	91371	\N	5585	\N	go-out-cut-out-maxi-dress-show-me-your-mumu-mumaid-waves-2ec-2.jpeg	2	0	0	0	2024-03-15 17:50:30	2024-03-15 17:50:30	1	0
7348	0	2	0	1	3	1	2023-06-01 15:21:29	marci-cuffed-shortall-free-people-marrakesh-d99-1.png	MARCI CUFFED SHORTALL	marci-cuffed-shortall		Send to seamstress to have the bottom stitched up . Mardar a costura para hacer la vastilla. Los costados son mas largos, no necesita otro dobles.	1	1	1	1		623	1	2023-04-28 11:23:01	2024-03-15 17:49:45		0	0	0	\N	0	91366	\N	7348	\N	marci-cuffed-shortall-free-people-marrakesh-d99-3.jpg	3	0	0	0	2024-03-15 17:49:45	2024-03-15 17:49:45	1	0
7348	0	2	0	1	3	1	2023-06-01 15:21:29	marci-cuffed-shortall-free-people-marrakesh-d99-1.png	MARCI CUFFED SHORTALL	marci-cuffed-shortall		Send to seamstress to have the bottom stitched up . Mardar a costura para hacer la vastilla. Los costados son mas largos, no necesita otro dobles.	1	1	1	1		623	1	2023-04-28 11:23:01	2024-03-15 17:49:45		0	0	0	\N	0	91367	\N	7348	\N	marci-cuffed-shortall-free-people-marrakesh-d99-2.jpg	2	0	0	0	2024-03-15 17:49:45	2024-03-15 17:49:45	1	0
7348	0	2	0	1	3	1	2023-06-01 15:21:29	marci-cuffed-shortall-free-people-marrakesh-d99-1.png	MARCI CUFFED SHORTALL	marci-cuffed-shortall		Send to seamstress to have the bottom stitched up . Mardar a costura para hacer la vastilla. Los costados son mas largos, no necesita otro dobles.	1	1	1	1		623	1	2023-04-28 11:23:01	2024-03-15 17:49:45		0	0	0	\N	0	91368	\N	7348	\N	marci-cuffed-shortall-free-people-marrakesh-d99-1.png	1	1	0	0	2024-03-15 17:49:45	2024-03-15 17:49:45	1	0
8989	0	1	0	1	77	1	2024-03-15 16:14:15	original-short-esther-rollas-light-vintage-400-1.jpg	ORIGINAL SHORT ESTHER	original-short-esther			1	1	1	1		743	13	2024-02-09 14:54:44	2024-03-20 01:28:25		0	0	0	\N	1	91354	\N	8989	\N	original-short-esther-rollas-light-vintage-400-2.jpg	2	0	0	0	2024-03-15 16:14:24	2024-03-15 16:14:24	743	0
8989	0	1	0	1	77	1	2024-03-15 16:14:15	original-short-esther-rollas-light-vintage-400-1.jpg	ORIGINAL SHORT ESTHER	original-short-esther			1	1	1	1		743	13	2024-02-09 14:54:44	2024-03-20 01:28:25		0	0	0	\N	1	91355	\N	8989	\N	original-short-esther-rollas-light-vintage-400-4.jpg	4	0	0	0	2024-03-15 16:14:24	2024-03-15 16:14:24	743	0
8989	0	1	0	1	77	1	2024-03-15 16:14:15	original-short-esther-rollas-light-vintage-400-1.jpg	ORIGINAL SHORT ESTHER	original-short-esther			1	1	1	1		743	13	2024-02-09 14:54:44	2024-03-20 01:28:25		0	0	0	\N	1	91356	\N	8989	\N	original-short-esther-rollas-light-vintage-400-3.jpg	3	0	0	0	2024-03-15 16:14:24	2024-03-15 16:14:24	743	0
8989	0	1	0	1	77	1	2024-03-15 16:14:15	original-short-esther-rollas-light-vintage-400-1.jpg	ORIGINAL SHORT ESTHER	original-short-esther			1	1	1	1		743	13	2024-02-09 14:54:44	2024-03-20 01:28:25		0	0	0	\N	1	91357	\N	8989	\N	original-short-esther-rollas-light-vintage-400-1.jpg	1	1	0	0	2024-03-15 16:14:24	2024-03-15 16:14:24	743	0
8882	0	1	0	1	26	0	2024-03-15 16:04:27	yamila-dress-astr-lavender-floral-12a-1.jpg	YAMILA DRESS	yamila-dress			1	1	1	1		743	13	2024-01-04 15:07:22	2024-03-20 20:49:13		0	0	0	\N	1	91330	\N	8882	\N	yamila-dress-astr-lavender-floral-12a-2.jpg	2	0	0	0	2024-03-15 16:04:33	2024-03-15 16:04:33	743	0
8882	0	1	0	1	26	0	2024-03-15 16:04:27	yamila-dress-astr-lavender-floral-12a-1.jpg	YAMILA DRESS	yamila-dress			1	1	1	1		743	13	2024-01-04 15:07:22	2024-03-20 20:49:13		0	0	0	\N	1	91331	\N	8882	\N	yamila-dress-astr-lavender-floral-12a-3.jpg	3	0	0	0	2024-03-15 16:04:33	2024-03-15 16:04:33	743	0
8882	0	1	0	1	26	0	2024-03-15 16:04:27	yamila-dress-astr-lavender-floral-12a-1.jpg	YAMILA DRESS	yamila-dress			1	1	1	1		743	13	2024-01-04 15:07:22	2024-03-20 20:49:13		0	0	0	\N	1	91332	\N	8882	\N	yamila-dress-astr-lavender-floral-12a-1.jpg	1	1	0	0	2024-03-15 16:04:33	2024-03-15 16:04:33	743	0
8882	0	1	0	1	26	0	2024-03-15 16:04:27	yamila-dress-astr-lavender-floral-12a-1.jpg	YAMILA DRESS	yamila-dress			1	1	1	1		743	13	2024-01-04 15:07:22	2024-03-20 20:49:13		0	0	0	\N	1	91333	\N	8882	\N	yamila-dress-astr-lavender-floral-12a-4.jpg	4	0	0	0	2024-03-15 16:04:33	2024-03-15 16:04:33	743	0
8214	0	1	0	1	253	1	2023-09-26 08:30:42	mercury-long-sleeve-mini-nookie-teal-f4f-1.jpg	MERCURY LONG SLEEVE MINI	mercury-long-sleeve-mini		Ligeras lineas en la tela son pasables. LIght lines on fabric are passable.	2	2	2	1		623	123	2023-09-08 16:04:46	2024-03-15 12:50:48		0	0	0	\N	1	91267	\N	8214	\N	mercury-long-sleeve-mini-nookie-teal-f4f-1.jpg	1	1	0	0	2024-03-15 12:50:48	2024-03-15 12:50:48	123	0
8214	0	1	0	1	253	1	2023-09-26 08:30:42	mercury-long-sleeve-mini-nookie-teal-f4f-1.jpg	MERCURY LONG SLEEVE MINI	mercury-long-sleeve-mini		Ligeras lineas en la tela son pasables. LIght lines on fabric are passable.	2	2	2	1		623	123	2023-09-08 16:04:46	2024-03-15 12:50:48		0	0	0	\N	1	91268	\N	8214	\N	mercury-long-sleeve-mini-nookie-teal-f4f-2.jpg	2	0	0	0	2024-03-15 12:50:48	2024-03-15 12:50:48	123	0
