product_id,product_shopify_id,product_type_id,size_and_fit_id,product_catagory,product_vendor_id,product_availability,published_at,product_thumbnail,product_title,product_handle,product_description,product_notes,status,status_for_sale,status_for_sale_nonsubscriber,tagging_status,style_image,created_by,updated_by,created_at,updated_at,added_by,hide_product,has_cleaning_category,gtin,mpn,discount_automation,review_id,product_banjo_id,product_id,internal_product_id,customer_id,user_id,img_link,title,text,sizeandfit_id,stars,rentedfor,usualsizeID,sizeworn,reviewDate,person_name,priority,helpful,state,show_status,timestemp,img_link_s3,TotalReactions
1418,1488413524020,2,0,1,64,0,2018-11-12 00:00:00,quadrablend-long-sleeve-slit-bodysuit-chaser-black-8bf-1.jpg,QUADRABLEND LONG SLEEVE SLIT BODYSUIT,quadrablend-long-sleeve-slit-bodysuit,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIFNNQUxMLiBXZSByZWNvbW1lbmQgc2l6aW5nIHVwIG9uZSBzaXplLjwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgUzwvbGk+CjxsaT5Nb2RlbCBoZWlnaHQgNSc4IjwvbGk+CjwvdWw+CiMjI2RldGFpbAo8cD5EcmVzcyB0aGlzIGJvZHlzdWl0IHVwIG9yIGRvd24gd2l0aCBvbmUgb2Ygb3VyIHBsYWlkIHBhbnRzIG9yIHRocm93IG9uIGEgcGFpciBvZiB5b3VyIGZhdm9yaXRlIG92ZXJhbGxzIGZvciBhIG1vcmUgY2FzdWFsIGxvb2shPC9wPgo8bWV0YSBjaGFyc2V0PSJ1dGYtOCI+Cjx1bD4KPGxpPjxzcGFuPjQ0JSBQb2x5ZXN0ZXIsIDIyJcKgVmlzY29zZSwgMjIlwqBDb3R0b24gMTIlLCBTcGFuZGV4PC9zcGFuPjwvbGk+CjxsaT5TbGl0cyBpbiBhcm1zPC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjc1PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,,2,2,2,1,,\N,632,2018-11-13 00:42:57,2024-01-10 15:18:25,,0,0,0,\N,1,51543,1418,1488413524020,1418,136102,2836005290036,uploads/Chaser-Quadrablend-Long-Sleeve-Slit-Bodysuit-FashionPass-Review-11_1582232125.jpg,So cute,"This is such a cute top! Runs a bit small, but love the cutouts",2,5,Fun,XS (0),XS,2020-02-20,Jenee,0,0,,1,2020-02-20 12:55:25,review_uploads_compressed/Chaser-Quadrablend-Long-Sleeve-Slit-Bodysuit-FashionPass-Review-11_1582232125.jpg,0
3459,4454671974452,2,0,1,1,1,2020-01-23 00:00:00,laceinsethammeredsatincami-1.state-softecru-1.jpg,LACE INSET HAMMERED SATIN CAMI,lace-inset-hammered-satin-cami,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPkEgY2xhc3NpYyBjYW1pIGZvciBhbiBlZmZvcnRsZXNzbHkgc3R1bm5pbmcgbG9vay4gV2UgbG92ZSBwYWlyaW5nIHRoaXMgY2FtaSB3aXRoIGEgYmxhemVyIGZvciB3b3JrLCBvciB3ZWFyaW5nIGl0IHNvbG8gZm9yIGEgbmlnaHQgb3V0LsKgPC9wPgo8dWw+CjxsaSBjbGFzcz0iRXJ0WlkiPjxzcGFuPjE3IiBjZW50ZXIgZnJvbnQgbGVuZ3RoIChzaXplIE1lZGl1bSk8L3NwYW4+PC9saT4KPGxpIGNsYXNzPSJFcnRaWSI+PHNwYW4+U3F1YXJlIG5lY2s8L3NwYW4+PC9saT4KPGxpIGNsYXNzPSJFcnRaWSI+PHNwYW4+QWRqdXN0YWJsZSBzdHJhcHM8L3NwYW4+PC9saT4KPGxpIGNsYXNzPSJFcnRaWSI+PHNwYW4+QnVpbHQtaW4gc2hlbGYgYnJhPC9zcGFuPjwvbGk+CjxsaSBjbGFzcz0iRXJ0WlkiPjxzcGFuPjEwMCUgcG9seWVzdGVyPC9zcGFuPjwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2020-01-24 06:06:31,2024-01-10 15:18:25,,0,1,0,\N,1,51539,3459,4454671974452,3459,119093,608985055284,uploads/1.state-Lace-Inset-Hammered-Satin-Cami-FashionPass-Review-5_1582228243.jpg,Funky Droop,"I liked the top but didnt like it fit me on the front. It fit weird but the materials was really nice. If I had boobs, the top may have fit better.",1,5,Fun,XS (0),S,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:50:44,review_uploads_compressed/1.state-Lace-Inset-Hammered-Satin-Cami-FashionPass-Review-5_1582228243.jpg,0
3291,4383607816244,2,0,1,25,1,2019-11-29 00:00:00,nico-high-rise-mom-pistola-surreal-22b-1.jpg,NICO HIGH RISE MOM,nico-high-rise-mom,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgMjQ8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPkFkZCB0aGlzIGRlbmltIGxvb2sgYnkgUGlzdG9sYSB0byB5b3VyIGNsb3NldCB0b2RheSEgV2hldGhlciBpdHMgZm9yIFN1bmRheSBicnVuY2ggb3IgYSBtdWNoIG5lZWRlZCBHTk8gd2l0aCB0aGUgZ2lybHMg4oCTIHRoZXNlIGplYW5zIGRvbid0IGRpc2FwcG9pbnQhPC9wPgojIyNyZXRhaWwKPHA+MTg3PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,,2,2,2,1,,\N,632,2019-11-30 03:27:52,2024-03-07 08:48:07,,0,1,0,\N,1,51538,3291,4383607816244,3291,119093,608985055284,uploads/Pistola-Nico-High-Rise-Mom-FashionPass-Review-9_1582227995.jpg,High Rise Jeans!,"Loved these, but they were too big on me. Didnt really wear them.",1,5,Fun,XS (0),25,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:46:35,review_uploads_compressed/Pistola-Nico-High-Rise-Mom-FashionPass-Review-9_1582227995.jpg,0
2140,1599675072564,2,0,1,25,0,2019-03-05 00:00:00,lennonhighrisecropboot-pistola-illusionist-1.jpg,LENNON HIGH RISE CROP BOOT,lennon-high-rise-crop-boot,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgMjU8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPk9uY2UgeW91IHRyeSB0aGVzZSBvbiwgeW91J2xsIG5ldmVyIHdhbnQgdG8gdGFrZSB0aGVtIG9mZi4gVGhlc2UgaGF2ZSBxdWlja2x5IGJlY29tZSBvdXIgZmF2ZSBnby10byBqZWFucyHCoDwvcD4KPHVsPgo8bGk+SGlnaCByaXNlOiAxMC41IjwvbGk+CjxsaT5Dcm9wcGVkIGluc2VhbTogMjYuNSI8L2xpPgo8bGk+TGVnIG9wZW5pbmc6IDE1IjwvbGk+CjxsaT5BbGwgbWVhc3VyZW1lbnRzIGJhc2VkIG9uIGEgc2l6ZSAyNzwvbGk+CjxsaT5Db3R0b24vUmF5b24vU3BhbmRleDwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2019-03-06 03:04:50,2024-03-07 08:48:07,,0,1,0,\N,1,51537,2140,1599675072564,2140,119093,608985055284,uploads/Pistola-Lennon-High-Rise-Crop-Boot-FashionPass-Review-16_1582227822.jpg,Crop Mom Jean!,Loved the style and fit & ended up keeping them. Wishing I purchased the 24s instead of the 25s because they are too big but love the cut & style!,3,5,Fun,XS (0),25,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:43:42,review_uploads_compressed/Pistola-Lennon-High-Rise-Crop-Boot-FashionPass-Review-16_1582227822.jpg,0
92,388840652837,2,0,1,12,0,2017-11-19 00:00:00,ariannalsdress-stylestalker-ocean-1.jpg,ARIANNA LS DRESS,arianna-ls-dress,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnNyI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+WW91J3JlIHN1cmUgdG8gbWFrZSBhIGxhc3RpbmcgaW1wcmVzc2lvbiBpbiB0aGlzIGFic29sdXRlbHkgYnJlYXRodGFraW5nIG1pbmkgYm9keWNvbiBieSBTdHlsZXN0YWxrZXIuIEJldHdlZW4gdGhlIGxhdmUgZGV0YWlsaW5nIGFuZCBzdHVkZGVkIG1pZC1zZWN0aW9uLCB3ZSBhcmUgaW4gTE9WRS7CoDwvcD4KPHVsPgo8bGk+PHNwYW4+SGlkZGVuIGJhY2sgemlwcGVyPC9zcGFuPjwvbGk+CjxsaT5Cb2RpY2UgZnVsbHkgbGluZWQ8L2xpPgo8bGk+PHNwYW4+TWFpbiAtIDEwMCUgUG9seTwvc3Bhbj48L2xpPgo8bGk+PHNwYW4+TGluaW5nIC0gOTclIFBvbHkgMyUgU3Bhbjwvc3Bhbj48L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+Mjc5PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,,2,2,2,1,,\N,632,2017-11-20 11:07:28,2024-03-09 15:17:04,-,0,0,0,\N,1,51536,92,388840652837,92,119093,608985055284,uploads/Stylestalker-Arianna-Ls-Dress-FashionPass-Review-2_1582227686.jpg,Fun for a Christmas event!,Loved how this dress fit with the detail. Very cute & perfect for a wedding or event!,1,5,Fun,XS (0),XS,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:41:27,review_uploads_compressed/Stylestalker-Arianna-Ls-Dress-FashionPass-Review-2_1582227686.jpg,0
2622,3728610099252,1,0,1,6,1,2019-06-25 00:00:00,mochi-bodysuit-for-love-and-lemons-noirroses-6ba-1.jpg,MOCHI BODYSUIT,mochi-bodysuit,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+V2UgbG92ZSB0aGlzIGJvZHlzdWl0IGZvciBhbnl0aGluZyBmcm9tIGdpcmxzIG5pZ2h0IG91dCBkcmVzc2VkIHVwIHdpdGggaGVlbHMgb3IgY2FzdWFsIGZvciBicnVuY2ghwqA8L3A+Cjx1bD4KPGxpPjxzcGFuPjY1JSByYXlvbi8zNSUgdmlzY29zZTwvc3Bhbj48L2xpPgo8bGk+PHNwYW4+Qm9keXN1aXQ8L3NwYW4+PC9saT4KPGxpPjxzcGFuPkFkanVzdGFibGUgU3RyYXBzPC9zcGFuPjwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xNjM8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,PLEASE PRESS BEFORE SHIPPING,2,2,2,1,,\N,13,2019-06-26 06:20:00,2024-01-20 22:29:36,,0,1,0,\N,1,51535,2622,3728610099252,2622,119093,608985055284,uploads/For-Love-And-Lemons-Mochi-Bodysuit-FashionPass-Review-33_1582227601.jpg,Super cute & fun!,"Loved everything about this onesie. The colors, design & open back. Perfect for a nice day drinking wine!",1,5,Birthday_Event,XS (0),XS,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:40:02,review_uploads_compressed/For-Love-And-Lemons-Mochi-Bodysuit-FashionPass-Review-33_1582227601.jpg,0
3361,4418549481524,2,0,1,107,1,2019-12-16 00:00:00,andihalfzipmockneckpullover-davidlerner-black-1.jpg,ANDI HALF ZIP MOCK NECK PULLOVER,andi-half-zip-mock-neck-pullover,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTEiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPkNvenkgdXAgb3VyIGZhdm9yaXRlIHB1bGxvdmVyIGJ5IERhdmlkIExlcm5lciE8YnI+PC9wPgo8dWw+CjxsaT4xMDAlwqBQb2x5ZXN0ZXI8L2xpPgo8bGk+VmVnYW4gbGVhdGhlciBkZXRhaWxpbmcgb24gdGhlIHBvY2tldDwvbGk+CjxsaT5Gcm9udCBoYWxmIHppcHBlcjwvbGk+CjxsaT5FbGFzdGljIHdhaXN0IGFuZCBjdWZmczwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,keep finding sharp needle near collar area please be careful and inspect really well before sending out.,1,1,1,1,,\N,13,2019-12-17 05:07:54,2024-01-23 06:07:01,,0,1,0,\N,1,51534,3361,4418549481524,3361,119093,608985055284,uploads/David-Lerner-Andi-Half-Zip-Mock-Neck-Pullover-FashionPass-Review-3_1582227495.jpg,Super crop jacket,Wasnt a fan of the super crop but the material was extremely soft and cozy. Just didnt wear it with anything jeans because it was super cropped & hard to make work.,1,5,Fun,XS (0),XS,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:38:16,review_uploads_compressed/David-Lerner-Andi-Half-Zip-Mock-Neck-Pullover-FashionPass-Review-3_1582227495.jpg,0
3204,4337078140980,2,0,1,61,0,2019-11-07 00:00:00,rolling-stones-leopard-tongue-tour-tee-daydreamer-ash-019-1.jpg,ROLLING STONES LEOPARD TONGUE TOUR TEE,rolling-stones-leopard-tongue-tour-tee,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnMTAiPC9saT4KPC91bD4KIyMjZGV0YWlsCjxwPlRoZXJlJ3Mgbm90aGluZyBsaWtlIGFuIGljb25pYyBSb2xsaW5nIFN0b25lcyB2aW50YWdlIHRlZSB0byBnZXQgeW91IHRocm91Z2ggdGhlIGRheSE8L3A+Cjx1bD4KPGxpPjUwJSBNb2RhbCA1MCUgQ290dG9uPC9saT4KPGxpPlJlbGF4ZWQgRml0PC9saT4KPGxpPkNyZXcgbmVjazwvbGk+CjxsaT5GbG9ja2VkIHZlbHZldCBsZW9wYXJkIGRldGFpbHM8L2xpPgo8L3VsPgojIyNyZXRhaWwKPHA+MTg3PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,CHECK FOR OIL STAINS!!\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Send to pressing if front design needs it.,2,2,2,1,,\N,632,2019-11-08 02:17:58,2024-01-10 15:18:25,,0,1,0,\N,1,51532,3204,4337078140980,3204,119093,608985055284,uploads/Daydreamer-Rolling-Stones-Leopard-Tongue-Tour-Tee-FashionPass-Review-27_1582227399.jpg,Fun Band Tee!,Loved wearing this with everything all weekend long. Can dress up or dress down depending on the occasion! Loved it.,1,5,Fun,XS (0),S,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:36:40,review_uploads_compressed/Daydreamer-Rolling-Stones-Leopard-Tongue-Tour-Tee-FashionPass-Review-27_1582227399.jpg,0,,,,,,,,,,,,
3224,4347393015860,1,0,1,131,1,2019-11-12 00:00:00,aria-crinkled-velvet-cross-front-blouse-greylin-burgundy-9df-1.jpg,ARIA CRINKLED VELVET CROSS FRONT BLOUSE,aria-crinkled-velvet-cross-front-blouse,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgo8cD4jIyNkZXRhaWw8L3A+CjxwPjxzcGFuPldlYXIgdGhpcyBiZWF1dGlmdWwgdmVsdmV0IGJsb3VzZSB3aXRoIHlvdXIgZmF2b3JpdGUgamVhbnMgb3LCoGxlYXRoZXIgc2tpcnQgZm9yIHlvdXIgbmV4dCBHTk8hwqA8L3NwYW4+PC9wPgo8dWw+CjxsaT48c3Bhbj44NyUgUG9seSAxMCUgPC9zcGFuPjwvbGk+CjxsaT48c3Bhbj5TcGFuZGV4IDMlIE1ldGFsbGljPC9zcGFuPjwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD45NzwvcD4KIyMjc2FsZQo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,,2,2,2,1,,\N,13,2019-11-13 12:16:05,2024-01-20 23:40:11,,0,1,0,\N,1,51531,3224,4347393015860,3224,122092,993799340084,uploads/Greylin-Aria-Crinkled-Velvet-Cross-Front-Blouse-FashionPass-Review-8_1582227378.jpg,Love this top!,This top is great for date night or going out. The color has a little shimmer in it too!,1,5,Fun,M (6),M,2020-02-20,Natalie,0,0,,1,2020-02-20 11:36:18,review_uploads_compressed/Greylin-Aria-Crinkled-Velvet-Cross-Front-Blouse-FashionPass-Review-8_1582227378.jpg,0
3174,4325729534004,3,0,2,2,0,2019-11-01 00:00:00,parkershimmernecklace-gorjana-gold-1.jpg,PARKER SHIMMER NECKLACE,parker-shimmer-necklace,IyMjZGV0YWlsCjxwPlRoaXMgcGllY2UgbWlnaHQgYmUgc2ltcGxlIGJ1dCBpdCdzIGVsZWdhbnQgYW5kIGNlcnRhaW5seSBtYWtlcyBhIHN0YXRlbWVudDwvcD4KPHVsPgo8bGk+d2hpdGUgY3ogKGdvbGQpPC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjc5PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,,2,2,2,1,,\N,632,2019-11-02 02:48:33,2024-01-10 09:23:56,,0,0,0,\N,1,51528,3174,4325729534004,3174,119093,608985055284,uploads/Gorjana-Parker-Shimmer-Necklace-FashionPass-Review-10_1582227202.jpg,Dainty Necklace,Loved how small this was. It wasnt over powering at all.,0,5,Fun,,--,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:33:23,review_uploads_compressed/Gorjana-Parker-Shimmer-Necklace-FashionPass-Review-10_1582227202.jpg,0
1793,1438837735476,1,0,1,98,1,2018-09-24 00:00:00,theracercami-caminyc-black-1.jpg,THE RACER CAMI,the-racer-top,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+VGhpcyB0aW1lbGVzcyBjYW1pIGlzIHN1cmUgdG8gaGF2ZSB5b3UgZmxvb2RlZCB3aXRoIGNvbXBsaW1lbnRzLiBXZSBsb3ZlIGl0IGZvciBkYXRlIG5pZ2h0IG9yIGEgbmlnaHQgb24gdGhlIHRvd24hwqA8L3A+Cjx1bD4KPGxpPkZhYnJpYzogU2lsayBjcmVwZTwvbGk+CjxsaT5TaGVsbDogMTAwJSBzaWxrPC9saT4KPGxpPlRyaW06IDY1JSBwb2x5YW1pZGUvMzUlIHZpc2Nvc2U8L2xpPgo8bGk+TGluaW5nOiAxMDAlIHBvbHllc3RlcjwvbGk+CjwvdWw+CiMjI3JldGFpbAo8cD4xNDg8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2018-09-25 06:22:29,2024-01-10 15:18:25,,0,1,0,\N,1,51527,1793,1438837735476,1793,119093,608985055284,uploads/Cami-Nyc-The-Racer-Cami-FashionPass-Review-6_1582226480.jpg,Satin Cami!,Loved this top but wasnt a fan of the razor back. But did like how it fit.,1,5,Fun,XS (0),XS,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:21:20,review_uploads_compressed/Cami-Nyc-The-Racer-Cami-FashionPass-Review-6_1582226480.jpg,0
2355,1703089045556,2,0,1,25,0,2019-05-06 00:00:00,audreymid-riseskinnyjeans-pistola-whitelies-1.jpg,AUDREY MID-RISE SKINNY JEANS,audrey-mid-rise-skinny-jeans-1,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemXCoDI0PC9saT4KPGxpPk1vZGVsIGhlaWdodCA1JzEwIjwvbGk+CjwvdWw+CiMjI2RldGFpbAo8cD5UaGVzZSBqZWFucyBhcmUgZ2l2aW5nIHVzIG1ham9yIGhlYXJ0IGV5ZXMhIFdlIGxvdmUgdGhlbSBwYWlyZWQgd2l0aCB5b3VyIGZhdm9yaXRlIGRlbmltIGphY2tldC7CoDwvcD4KPG1ldGEgY2hhcnNldD0idXRmLTgiPgo8dWw+CjxsaT5Db3R0b24sIFBvbHllc3RlciwgUmF5b24sIFNwYW5kZXggQmxlbmQ8L2xpPgo8bGk+UmlzZTogOCAzLzQiPC9saT4KPGxpPkluc2VhbTogMjciPC9saT4KPC91bD4KPG1ldGEgY2hhcnNldD0idXRmLTgiPiMjI3JldGFpbAo8cD4xODc8L3A+CiMjI3NhbGUKPHA+RmluYWwgc2FsZSwgbGlrZSBuZXcgY29uZGl0aW9uPC9wPg==,,2,2,2,1,,\N,632,2019-05-07 01:52:53,2024-03-07 08:48:07,,0,0,0,\N,1,51526,2355,1703089045556,2355,119093,608985055284,uploads/Pistola-Audrey-Mid-rise-Skinny-Jeans-FashionPass-Review-4_1582226387.jpg,Comfy Jean,"These fit great. Debating if I should go down to a 24 when ordering Pistola as Ive always ordered a 25 but tend to get loose throughout the day & night. These were a 25, but thinking of sizing down next time!",1,5,Fun,XS (0),25,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:19:48,review_uploads_compressed/Pistola-Audrey-Mid-rise-Skinny-Jeans-FashionPass-Review-4_1582226387.jpg,0
2969,4099757539380,3,0,2,69,1,2019-09-17 13:24:01,leoclutch-rebeccaminkoff-leopard-1.jpg,LEO CLUTCH,leo-clutch-6,PHNwYW4+IyMjZGV0YWlsPC9zcGFuPjxzcGFuPjwvc3Bhbj4KPHA+VGhlIHBlcmZlY3QgY2x1dGNoIHRvIGFkZCB0byBhIHNpbXBsZSBvdXRmaXQgb3IgZHJlc3MhwqA8L3A+Cjx1bD4KPGxpPkZhdXggbGVvcGFyZCBoYWlyY2FsZjwvbGk+CjxsaT5TaWx2ZXIgSGFyZHdhcmU8L2xpPgo8bGk+MTEiIFcgeCA3LjUiIEggeCAwLjI1IiBEPC9saT4KPGxpPjYgSW50ZXJpb3IgY2FyZCBzbG90czwvbGk+CjxsaT5NYWduZXRpYyBzbmFwIGNsb3N1cmU8L2xpPgo8bGk+TGluZWQ8L2xpPgo8L3VsPgo8c3Bhbj4jIyNyZXRhaWw8L3NwYW4+PHNwYW4+PC9zcGFuPgo8cD4xNDg8L3A+CjxzcGFuPiMjI3NhbGU8L3NwYW4+PHNwYW4+PC9zcGFuPgo8cD5GaW5hbCBzYWxlLCBsaWtlIG5ldyBjb25kaXRpb248L3A+,,2,2,2,1,,\N,632,2019-09-17 22:56:53,2024-01-10 09:23:56,,0,0,0,\N,1,51525,2969,4099757539380,2969,119093,608985055284,uploads/Rebecca-Minkoff-Leo-Clutch-FashionPass-Review-10_1582226011.jpg,Fuzzy Cluth,Perfect piece to add for a pop of fun,0,5,Fun,,--,2020-02-20,Brittney,0,0,CA,1,2020-02-20 11:13:32,review_uploads_compressed/Rebecca-Minkoff-Leo-Clutch-FashionPass-Review-10_1582226011.jpg,0
3170,4324826415156,1,0,1,33,1,2019-10-31 00:00:00,bunny-slope-sweater-bb-dakota-oilslick-09d-1.jpg,BUNNY SLOPE SWEATER,bunny-slope-sweater,IyMjc2l6ZQo8dWw+CjxsaT5SdW5zIHRydWUgdG8gc2l6ZTwvbGk+CjxsaT5Nb2RlbGVkIGluIHNpemUgWFM8L2xpPgo8bGk+TW9kZWwgaGVpZ2h0IDUnOCI8L2xpPgo8L3VsPgojIyNkZXRhaWwKPHA+VGhlIEJ1bm55IFNsb3BlIFN3ZWF0ZXIgYnkgQkIgRGFrb3RhIGlzIG5pY2VseSBibG9jayBwYXR0ZXJuZWQgc3dlYXRlciB3aXRoIGNyZXcgbmVjayBwdWxsb3Zlci4gUGVyZmVjdCB3ZWFyIGZvciBicnVuY2gsIGhvbGlkYXkgb2NjYXNpb25zIGFuZCBhdCB3b3JrPC9wPgo8dWw+CjxsaT4xMDAlIEFjcnlsaWM8L2xpPgo8bGk+Um9vbXkgRml0PC9saT4KPC91bD4KIyMjcmV0YWlsCjxwPjk4PC9wPgojIyNzYWxlCjxwPkZpbmFsIHNhbGUsIGxpa2UgbmV3IGNvbmRpdGlvbjwvcD4=,\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,2,2,1,,\N,13,2019-11-01 14:27:18,2024-01-21 14:12:22,,0,1,0,\N,1,51517,3170,4324826415156,3170,131128,2117600903220,uploads/Bb-Dakota-Bunny-Slope-Sweater-FashionPass-Review-14_1582217103.jpg,Just okay,"Wasnt for me! The fit wasnt what I was looking for. Just note (since I missed it) - the bottom of this sweater is a navy blue, not black!",1,3,Fun,M (6),S,2020-02-20,Lauren,0,1,,1,2020-02-20 08:45:03,review_uploads_compressed/Bb-Dakota-Bunny-Slope-Sweater-FashionPass-Review-14_1582217103.jpg,0,,,,,,,,,,,,
